koma_id,kanji,page,position,koma,chara_num,whos,eyes,face_direction,eyes_num,page_id,four_komas_id,tobirae_page,wasuu,grade,month,wasuu_page
02-067-3,2,67,R,3,1,"唯,",詳,"↓,",2,02-067,02-067-R,False,21,2,07月,8
02-067-4,2,67,R,4,2,"ゆ,縁,","デ,デ","↓,↓,",3,02-067,02-067-R,False,21,2,07月,8
02-067-5,2,67,L,1,2,"ゆ,唯,",デ,"↓,↑,",2,02-067,02-067-L,False,21,2,07月,8
02-067-6,2,67,L,2,0,,n,nan,1,02-067,02-067-L,False,21,2,07月,8
02-067-7,2,67,L,3,3,"縁,ゆ,唯,","デ,デ,デ","↓,↓,↓,",4,02-067,02-067-L,False,21,2,07月,8
02-067-8,2,67,L,4,0,,n,nan,1,02-067,02-067-L,False,21,2,07月,8
02-068-1,2,68,R,1,1,"千,",詳,"↓,",2,02-068,02-068-R,False,21,2,07月,8
02-068-2,2,68,R,2,4,"千,縁,ゆ,唯,","デ,デ,デ,デ","←,↓,↓,↓,",5,02-068,02-068-R,False,21,2,07月,8
02-068-3,2,68,R,3,2,"ゆ,千,","詳,デ","↓,↓,",3,02-068,02-068-R,False,21,2,07月,8
02-068-4,2,68,R,4,4,"縁,唯,ゆ,千,","デ,デ,デ","↓,↓,↑,→,",4,02-068,02-068-R,False,21,2,07月,8
02-068-5,2,68,L,1,3,"縁,唯,千,","詳,詳","↓,↓,↑,",3,02-068,02-068-L,False,21,2,07月,8
02-068-6,2,68,L,2,1,"縁,",詳,"↓,",2,02-068,02-068-L,False,21,2,07月,8
02-068-7,2,68,L,3,2,"ゆ,千,","詳,詳","↓,↓,",3,02-068,02-068-L,False,21,2,07月,8
02-068-8,2,68,L,4,4,"唯,縁,千,ゆ,","デ,隠,デ","↓,↓,↑,→,",4,02-068,02-068-L,False,21,2,07月,8
02-069-3,2,69,R,3,1,"縁,",デ,"↓,",2,02-069,02-069-R,True,22,2,08月,8
02-069-4,2,69,R,4,2,"唯,ゆ,","詳,詳","↓,↓,",3,02-069,02-069-R,True,22,2,08月,8
02-069-7,2,69,L,3,1,"縁,",デ,"↓,",2,02-069,02-069-L,True,22,2,08月,8
02-069-8,2,69,L,4,2,"唯,ゆ,","デ,デ","↓,↓,",3,02-069,02-069-L,True,22,2,08月,8
02-070-1,2,70,R,1,2,"他,縁,",デ,"↑,↓,",2,02-070,02-070-R,False,22,2,08月,8
02-070-2,2,70,R,2,1,"縁,",詳,"↓,",2,02-070,02-070-R,False,22,2,08月,8
02-070-3,2,70,R,3,2,"他,縁,","デ,デ","↓,↓,",3,02-070,02-070-R,False,22,2,08月,8
02-070-4,2,70,R,4,2,"唯,ゆ,","デ,デ","↓,↓,",3,02-070,02-070-R,False,22,2,08月,8
02-070-5,2,70,L,1,2,"ゆ,唯,",n,"↑,↑,",1,02-070,02-070-L,False,22,2,08月,8
02-070-6,2,70,L,2,1,"唯,",デ,"↓,",2,02-070,02-070-L,False,22,2,08月,8
02-070-7,2,70,L,3,0,,n,nan,1,02-070,02-070-L,False,22,2,08月,8
02-070-8,2,70,L,4,2,"ゆ,唯,",n,"↑,↑,",1,02-070,02-070-L,False,22,2,08月,8
02-071-1,2,71,R,1,2,"唯,ゆ,",デ,"↑,↓,",2,02-071,02-071-R,False,22,2,08月,8
02-071-2,2,71,R,2,1,"ゆ,",詳,"↓,",2,02-071,02-071-R,False,22,2,08月,8
02-071-3,2,71,R,3,1,"唯,",詳,"↓,",2,02-071,02-071-R,False,22,2,08月,8
02-071-4,2,71,R,4,2,"唯,ゆ,","デ,デ","←,↓,",3,02-071,02-071-R,False,22,2,08月,8
02-071-5,2,71,L,1,2,"ゆ,唯,","デ,デ","←,↓,",3,02-071,02-071-L,False,22,2,08月,8
02-071-6,2,71,L,2,2,"ゆ,唯,","デ,デ","←,→,",3,02-071,02-071-L,False,22,2,08月,8
02-071-7,2,71,L,3,2,"ゆ,唯,","デ,デ","←,→,",3,02-071,02-071-L,False,22,2,08月,8
02-071-8,2,71,L,4,2,"ゆ,唯,","デ,デ","↓,→,",3,02-071,02-071-L,False,22,2,08月,8
02-072-1,2,72,R,1,1,"縁,",デ,"↓,",2,02-072,02-072-R,False,22,2,08月,8
02-072-2,2,72,R,2,2,"唯,ゆ,","デ,デ","↓,↓,",3,02-072,02-072-R,False,22,2,08月,8
02-072-3,2,72,R,3,1,"縁,",詳,"↓,",2,02-072,02-072-R,False,22,2,08月,8
02-072-4,2,72,R,4,3,"唯,ゆ,縁,","デ,デ,デ","←,↓,→,",4,02-072,02-072-R,False,22,2,08月,8
02-072-5,2,72,L,1,2,"唯,縁,","詳,詳","↓,↓,",3,02-072,02-072-L,False,22,2,08月,8
02-072-6,2,72,L,2,3,"縁,ゆ,唯,",デ,"↑,↓,↑,",2,02-072,02-072-L,False,22,2,08月,8
02-072-7,2,72,L,3,3,"ゆ,唯,縁,","デ,デ,デ","←,↓,↓,",4,02-072,02-072-L,False,22,2,08月,8
02-072-8,2,72,L,4,3,"縁,ゆ,唯,",デ,"↑,↓,↑,",2,02-072,02-072-L,False,22,2,08月,8
02-073-1,2,73,R,1,3,"縁,ゆ,唯,","デ,デ","↓,↑,→,",3,02-073,02-073-R,False,22,2,08月,8
02-073-2,2,73,R,2,2,"唯,ゆ,","デ,デ","↓,↓,",3,02-073,02-073-R,False,22,2,08月,8
02-073-3,2,73,R,3,3,"唯,ゆ,縁,","デ,デ,デ","←,↓,→,",4,02-073,02-073-R,False,22,2,08月,8
02-073-4,2,73,R,4,2,"唯,縁,",デ,"↑,↓,",2,02-073,02-073-R,False,22,2,08月,8
02-073-5,2,73,L,1,2,"ゆ,縁,",デ,"↑,←,",2,02-073,02-073-L,False,22,2,08月,8
02-073-6,2,73,L,2,3,"唯,縁,ゆ,","デ,デ,デ","↓,↓,↓,",4,02-073,02-073-L,False,22,2,08月,8
02-073-7,2,73,L,3,2,"唯,ゆ,","デ,デ","←,↓,",3,02-073,02-073-L,False,22,2,08月,8
02-073-8,2,73,L,4,3,"縁,ゆ,唯,",デ,"←,↑,↑,",2,02-073,02-073-L,False,22,2,08月,8
02-074-1,2,74,R,1,3,"縁,ゆ,唯,","デ,デ,デ","↓,→,→,",4,02-074,02-074-R,False,22,2,08月,8
02-074-2,2,74,R,2,2,"ゆ,唯,","デ,デ","↓,↓,",3,02-074,02-074-R,False,22,2,08月,8
02-074-3,2,74,R,3,1,"縁,",デ,"↓,",2,02-074,02-074-R,False,22,2,08月,8
02-074-4,2,74,R,4,3,"縁,唯,ゆ,","デ,デ","↑,↓,↓,",3,02-074,02-074-R,False,22,2,08月,8
02-074-5,2,74,L,1,3,"縁,ゆ,唯,","デ,デ,デ","←,→,→,",4,02-074,02-074-L,False,22,2,08月,8
02-074-6,2,74,L,2,2,"唯,ゆ,","デ,デ","↓,↓,",3,02-074,02-074-L,False,22,2,08月,8
02-074-7,2,74,L,3,3,"ゆ,唯,縁,","デ,デ","↓,↑,↓,",3,02-074,02-074-L,False,22,2,08月,8
02-074-8,2,74,L,4,3,"縁,ゆ,唯,","デ,デ","←,↑,↓,",3,02-074,02-074-L,False,22,2,08月,8
02-075-1,2,75,R,1,3,"唯,ゆ,縁,","デ,デ","↑,↓,↓,",3,02-075,02-075-R,False,22,2,08月,8
02-075-2,2,75,R,2,3,"唯,ゆ,縁,","デ,デ","↑,↓,↓,",3,02-075,02-075-R,False,22,2,08月,8
02-075-3,2,75,R,3,3,"唯,ゆ,縁,","デ,デ","↑,↓,↓,",3,02-075,02-075-R,False,22,2,08月,8
02-075-4,2,75,R,4,3,"唯,ゆ,縁,","デ,デ","↑,↓,↓,",3,02-075,02-075-R,False,22,2,08月,8
02-075-5,2,75,L,1,1,"唯,",詳,"↓,",2,02-075,02-075-L,False,22,2,08月,8
02-075-6,2,75,L,2,1,"ゆ,",デ,"↓,",2,02-075,02-075-L,False,22,2,08月,8
02-075-7,2,75,L,3,3,"ゆ,縁,唯,","デ,デ","↓,↓,↑,",3,02-075,02-075-L,False,22,2,08月,8
02-075-8,2,75,L,4,3,"ゆ,縁,唯,","デ,デ","↓,↓,↑,",3,02-075,02-075-L,False,22,2,08月,8
02-076-1,2,76,R,1,1,"千,",詳,"↓,",2,02-076,02-076-R,False,22,2,08月,8
02-076-2,2,76,R,2,1,"千,",詳,"↓,",2,02-076,02-076-R,False,22,2,08月,8
02-076-3,2,76,R,3,3,"縁,ゆ,唯,","デ,デ,デ","↓,↓,↓,",4,02-076,02-076-R,False,22,2,08月,8
02-076-4,2,76,R,4,1,"千,",n,"↑,",1,02-076,02-076-R,False,22,2,08月,8
02-076-5,2,76,L,1,3,"ゆ,唯,縁,","デ,デ,デ","←,↓,↓,",4,02-076,02-076-L,False,22,2,08月,8
02-076-6,2,76,L,2,1,"縁,",デ,"↓,",2,02-076,02-076-L,False,22,2,08月,8
02-076-7,2,76,L,3,2,"ゆ,唯,","デ,デ","↓,→,",3,02-076,02-076-L,False,22,2,08月,8
02-076-8,2,76,L,4,3,"ゆ,唯,縁,","デ,デ","↑,↓,→,",3,02-076,02-076-L,False,22,2,08月,8
02-077-3,2,77,R,3,3,"縁,唯,ゆ,","デ,デ","↑,↓,↓,",3,02-077,02-077-R,True,23,2,08月,6
02-077-4,2,77,R,4,2,"縁,唯,","デ,詳","↓,↓,",3,02-077,02-077-R,True,23,2,08月,6
02-077-7,2,77,L,3,2,"唯,ゆ,","デ,デ","↓,↓,",3,02-077,02-077-L,True,23,2,08月,6
02-077-8,2,77,L,4,3,"ゆ,唯,縁,","デ,デ,デ","←,←,↓,",4,02-077,02-077-L,True,23,2,08月,6
02-078-1,2,78,R,1,2,"縁,唯,",デ,"↑,↓,",2,02-078,02-078-R,False,23,2,08月,6
02-078-2,2,78,R,2,2,"縁,ゆ,","デ,デ","↓,→,",3,02-078,02-078-R,False,23,2,08月,6
02-078-3,2,78,R,3,1,"縁,",デ,"↓,",2,02-078,02-078-R,False,23,2,08月,6
02-078-4,2,78,R,4,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,↓,",4,02-078,02-078-R,False,23,2,08月,6
02-078-5,2,78,L,1,1,"ゆ,",詳,"↓,",2,02-078,02-078-L,False,23,2,08月,6
02-078-6,2,78,L,2,1,"縁,",詳,"↓,",2,02-078,02-078-L,False,23,2,08月,6
02-078-7,2,78,L,3,3,"縁,ゆ,唯,","デ,デ","↓,↑,→,",3,02-078,02-078-L,False,23,2,08月,6
02-078-8,2,78,L,4,3,"ゆ,唯,縁,","デ,デ","←,↑,↓,",3,02-078,02-078-L,False,23,2,08月,6
02-079-1,2,79,R,1,1,"縁,",デ,"↓,",2,02-079,02-079-R,False,23,2,08月,6
02-079-2,2,79,R,2,3,"ゆ,縁,唯,","デ,デ","↓,↓,↑,",3,02-079,02-079-R,False,23,2,08月,6
02-079-3,2,79,R,3,3,"ゆ,縁,唯,","デ,デ","↓,↓,↑,",3,02-079,02-079-R,False,23,2,08月,6
02-079-4,2,79,R,4,3,"ゆ,縁,唯,","デ,デ","↓,↓,↑,",3,02-079,02-079-R,False,23,2,08月,6
02-079-5,2,79,L,1,1,"ゆ,",デ,"↓,",2,02-079,02-079-L,False,23,2,08月,6
02-079-6,2,79,L,2,2,"唯,縁,","詳,デ","↓,↓,",3,02-079,02-079-L,False,23,2,08月,6
02-079-7,2,79,L,3,3,"縁,ゆ,唯,","デ,デ","↑,↓,→,",3,02-079,02-079-L,False,23,2,08月,6
02-079-8,2,79,L,4,3,"縁,唯,ゆ,","デ,デ","←,↑,→,",3,02-079,02-079-L,False,23,2,08月,6
02-080-1,2,80,R,1,3,"縁,ゆ,唯,","デ,デ","↑,↓,→,",3,02-080,02-080-R,False,23,2,08月,6
02-080-2,2,80,R,2,3,"縁,ゆ,唯,","デ,デ","↑,↓,→,",3,02-080,02-080-R,False,23,2,08月,6
02-080-3,2,80,R,3,3,"縁,ゆ,唯,","デ,デ","↑,↓,→,",3,02-080,02-080-R,False,23,2,08月,6
02-080-4,2,80,R,4,1,"ゆ,",デ,"↓,",2,02-080,02-080-R,False,23,2,08月,6
02-080-5,2,80,L,1,2,"ゆ,唯,",デ,"↑,↓,",2,02-080,02-080-L,False,23,2,08月,6
02-080-6,2,80,L,2,1,"唯,",デ,"↓,",2,02-080,02-080-L,False,23,2,08月,6
02-080-7,2,80,L,3,3,"ゆ,唯,縁,","デ,デ,デ","←,→,→,",4,02-080,02-080-L,False,23,2,08月,6
02-080-8,2,80,L,4,3,"ゆ,縁,唯,","デ,デ,デ","↓,→,→,",4,02-080,02-080-L,False,23,2,08月,6
02-081-1,2,81,R,1,1,"母,",デ,"↓,",2,02-081,02-081-R,False,23,2,08月,6
02-081-2,2,81,R,2,2,"ゆ,唯,","デ,デ","↓,→,",3,02-081,02-081-R,False,23,2,08月,6
02-081-3,2,81,R,3,3,"縁,母,ゆ,",デ,"↑,↓,↑,",2,02-081,02-081-R,False,23,2,08月,6
02-081-4,2,81,R,4,2,"縁,ゆ,",n,"↑,↑,",1,02-081,02-081-R,False,23,2,08月,6
02-081-5,2,81,L,1,1,"母,",デ,"↓,",2,02-081,02-081-L,False,23,2,08月,6
02-081-6,2,81,L,2,3,"ゆ,唯,縁,","デ,デ,デ","↓,↓,↓,",4,02-081,02-081-L,False,23,2,08月,6
02-081-7,2,81,L,3,1,"ゆ,",デ,"↓,",2,02-081,02-081-L,False,23,2,08月,6
02-081-8,2,81,L,4,3,"縁,母,ゆ,",デ,"↑,↓,↑,",2,02-081,02-081-L,False,23,2,08月,6
02-082-1,2,82,R,1,3,"ゆ,唯,縁,","デ,デ,デ","↓,↓,↓,",4,02-082,02-082-R,False,23,2,08月,6
02-082-2,2,82,R,2,2,"唯,ゆ,",デ,"←,↑,",2,02-082,02-082-R,False,23,2,08月,6
02-082-3,2,82,R,3,0,,n,nan,1,02-082,02-082-R,False,23,2,08月,6
02-082-4,2,82,R,4,1,"ゆ,",デ,"↓,",2,02-082,02-082-R,False,23,2,08月,6
02-082-5,2,82,L,1,2,"唯,縁,","デ,デ","↓,↓,",3,02-082,02-082-L,False,23,2,08月,6
02-082-6,2,82,L,2,3,"ゆ,唯,縁,","デ,デ,デ","↓,↓,→,",4,02-082,02-082-L,False,23,2,08月,6
02-082-7,2,82,L,3,2,"ゆ,唯,","デ,デ","↓,→,",3,02-082,02-082-L,False,23,2,08月,6
02-082-8,2,82,L,4,2,"ゆ,唯,","デ,デ","↓,→,",3,02-082,02-082-L,False,23,2,08月,6
02-083-1,2,83,R,1,2,"千,唯,","デ,デ","↓,↓,",3,02-083,02-083-R,True,24,2,09月,8
02-083-2,2,83,R,2,2,"千,唯,","詳,詳","←,↓,",3,02-083,02-083-R,True,24,2,09月,8
02-083-5,2,83,L,1,1,"千,",詳,"↓,",2,02-083,02-083-L,True,24,2,09月,8
02-083-6,2,83,L,2,1,"千,",詳,"↓,",2,02-083,02-083-L,True,24,2,09月,8
02-084-1,2,84,R,1,3,"ゆ,縁,唯,","デ,デ","↓,↑,→,",3,02-084,02-084-R,False,24,2,09月,8
02-084-2,2,84,R,2,2,"唯,縁,","詳,デ","↓,↓,",3,02-084,02-084-R,False,24,2,09月,8
02-084-3,2,84,R,3,3,"ゆ,唯,縁,","デ,デ,デ","←,↓,→,",4,02-084,02-084-R,False,24,2,09月,8
02-084-4,2,84,R,4,3,"ゆ,縁,唯,","デ,デ","↓,↑,→,",3,02-084,02-084-R,False,24,2,09月,8
02-084-5,2,84,L,1,3,"ゆ,唯,縁,","デ,デ","↑,↓,↓,",3,02-084,02-084-L,False,24,2,09月,8
02-084-6,2,84,L,2,2,"唯,縁,","詳,隠","↓,↓,",3,02-084,02-084-L,False,24,2,09月,8
02-084-7,2,84,L,3,1,"ゆ,",デ,"↓,",2,02-084,02-084-L,False,24,2,09月,8
02-084-8,2,84,L,4,3,"ゆ,唯,縁,","デ,デ,デ","↓,↓,→,",4,02-084,02-084-L,False,24,2,09月,8
02-085-1,2,85,R,1,1,"縁,",デ,"↓,",2,02-085,02-085-R,False,24,2,09月,8
02-085-2,2,85,R,2,1,"ゆ,",デ,"↓,",2,02-085,02-085-R,False,24,2,09月,8
02-085-3,2,85,R,3,3,"ゆ,縁,唯,","デ,デ","↓,↑,→,",3,02-085,02-085-R,False,24,2,09月,8
02-085-4,2,85,R,4,3,"縁,唯,ゆ,","デ,デ","←,↑,→,",3,02-085,02-085-R,False,24,2,09月,8
02-085-5,2,85,L,1,3,"佳,千,ふ,","詳,詳","←,↓,↑,",3,02-085,02-085-L,False,24,2,09月,8
02-085-6,2,85,L,2,1,"千,",詳,"↓,",2,02-085,02-085-L,False,24,2,09月,8
02-085-7,2,85,L,3,3,"ふ,佳,千,","デ,デ,デ","←,↓,↓,",4,02-085,02-085-L,False,24,2,09月,8
02-085-8,2,85,L,4,3,"ふ,千,佳,","デ,デ","↓,↑,↓,",3,02-085,02-085-L,False,24,2,09月,8
02-086-1,2,86,R,1,2,"唯,縁,","デ,デ","↓,→,",3,02-086,02-086-R,False,24,2,09月,8
02-086-2,2,86,R,2,1,"縁,",詳,"↓,",2,02-086,02-086-R,False,24,2,09月,8
02-086-3,2,86,R,3,1,"ゆ,",デ,"↓,",2,02-086,02-086-R,False,24,2,09月,8
02-086-4,2,86,R,4,2,"唯,縁,","デ,デ","↓,↓,",3,02-086,02-086-R,False,24,2,09月,8
02-086-5,2,86,L,1,1,"ゆ,",デ,"↓,",2,02-086,02-086-L,False,24,2,09月,8
02-086-6,2,86,L,2,2,"唯,ゆ,","デ,デ","←,↓,",3,02-086,02-086-L,False,24,2,09月,8
02-086-7,2,86,L,3,3,"縁,唯,ゆ,","デ,デ,隠","←,←,→,",4,02-086,02-086-L,False,24,2,09月,8
02-086-8,2,86,L,4,1,"ゆ,",デ,"↓,",2,02-086,02-086-L,False,24,2,09月,8
02-087-1,2,87,R,1,2,"縁,母,",デ,"↓,↑,",2,02-087,02-087-R,False,24,2,09月,8
02-087-2,2,87,R,2,2,"他,母,",詳,"↑,↓,",2,02-087,02-087-R,False,24,2,09月,8
02-087-3,2,87,R,3,2,"他,母,",デ,"↑,↓,",2,02-087,02-087-R,False,24,2,09月,8
02-087-4,2,87,R,4,1,"母,",デ,"↓,",2,02-087,02-087-R,False,24,2,09月,8
02-087-5,2,87,L,1,1,"母,",デ,"↓,",2,02-087,02-087-L,False,24,2,09月,8
02-087-6,2,87,L,2,2,"ゆ,母,","デ,デ","←,↓,",3,02-087,02-087-L,False,24,2,09月,8
02-087-7,2,87,L,3,3,"唯,縁,ゆ,","デ,デ,デ","↓,↓,↓,",4,02-087,02-087-L,False,24,2,09月,8
02-087-8,2,87,L,4,2,"縁,ゆ,","デ,デ","↓,↓,",3,02-087,02-087-L,False,24,2,09月,8
02-088-1,2,88,R,1,4,"母,ゆ,縁,唯,","デ,デ,デ,デ","←,→,→,↓,",5,02-088,02-088-R,False,24,2,09月,8
02-088-2,2,88,R,2,4,"母,ゆ,縁,唯,","デ,デ,デ,デ","←,→,→,↓,",5,02-088,02-088-R,False,24,2,09月,8
02-088-3,2,88,R,3,1,"唯,",詳,"↓,",2,02-088,02-088-R,False,24,2,09月,8
02-088-4,2,88,R,4,3,"母,縁,ゆ,","デ,デ","↑,↓,↓,",3,02-088,02-088-R,False,24,2,09月,8
02-088-5,2,88,L,1,1,"母,",詳,"↓,",2,02-088,02-088-L,False,24,2,09月,8
02-088-6,2,88,L,2,2,"縁,ゆ,","詳,デ","↓,↓,",3,02-088,02-088-L,False,24,2,09月,8
02-088-7,2,88,L,3,1,"唯,",詳,"↓,",2,02-088,02-088-L,False,24,2,09月,8
02-088-8,2,88,L,4,3,"縁,ゆ,唯,","デ,デ","↓,↓,↑,",3,02-088,02-088-L,False,24,2,09月,8
02-089-1,2,89,R,1,1,"ゆ,",詳,"↓,",2,02-089,02-089-R,False,24,2,09月,8
02-089-2,2,89,R,2,1,"母,",詳,"↓,",2,02-089,02-089-R,False,24,2,09月,8
02-089-3,2,89,R,3,2,"唯,縁,","詳,デ","←,↓,",3,02-089,02-089-R,False,24,2,09月,8
02-089-4,2,89,R,4,1,"ゆ,",デ,"↓,",2,02-089,02-089-R,False,24,2,09月,8
02-089-5,2,89,L,1,3,"母,ゆ,縁,","デ,デ","↑,↓,↓,",3,02-089,02-089-L,False,24,2,09月,8
02-089-6,2,89,L,2,1,"唯,",デ,"↓,",2,02-089,02-089-L,False,24,2,09月,8
02-089-7,2,89,L,3,2,"ゆ,母,",デ,"↓,↑,",2,02-089,02-089-L,False,24,2,09月,8
02-089-8,2,89,L,4,2,"ゆ,母,",デ,"↓,↑,",2,02-089,02-089-L,False,24,2,09月,8
02-090-1,2,90,R,1,2,"ゆ,母,","デ,デ","←,↓,",3,02-090,02-090-R,False,24,2,09月,8
02-090-2,2,90,R,2,3,"縁,ゆ,母,","デ,デ,デ","←,←,↓,",4,02-090,02-090-R,False,24,2,09月,8
02-090-3,2,90,R,3,3,"縁,ゆ,唯,",デ,"↑,↑,↓,",2,02-090,02-090-R,False,24,2,09月,8
02-090-4,2,90,R,4,1,"唯,",詳,"↓,",2,02-090,02-090-R,False,24,2,09月,8
02-090-5,2,90,L,1,2,"縁,ゆ,","デ,デ","↓,↓,",3,02-090,02-090-L,False,24,2,09月,8
02-090-6,2,90,L,2,3,"縁,ゆ,母,","デ,デ","↓,↓,↑,",3,02-090,02-090-L,False,24,2,09月,8
02-090-7,2,90,L,3,1,"母,",デ,"↓,",2,02-090,02-090-L,False,24,2,09月,8
02-090-8,2,90,L,4,1,"ゆ,",デ,"↓,",2,02-090,02-090-L,False,24,2,09月,8
02-093-3,2,93,R,3,1,"唯,",デ,"↓,",2,02-093,02-093-R,True,25,2,10月,8
02-093-4,2,93,R,4,2,"縁,ゆ,","デ,デ","↓,↓,",3,02-093,02-093-R,True,25,2,10月,8
02-093-7,2,93,L,3,1,"ゆ,",デ,"↓,",2,02-093,02-093-L,True,25,2,10月,8
02-093-8,2,93,L,4,3,"ゆ,唯,縁,","デ,デ","↑,↓,↓,",3,02-093,02-093-L,True,25,2,10月,8
02-094-1,2,94,R,1,3,"唯,縁,ゆ,","デ,デ","↑,↓,→,",3,02-094,02-094-R,False,25,2,10月,8
02-094-2,2,94,R,2,1,"縁,",デ,"↓,",2,02-094,02-094-R,False,25,2,10月,8
02-094-3,2,94,R,3,3,"ゆ,縁,唯,","デ,デ","↓,↑,↓,",3,02-094,02-094-R,False,25,2,10月,8
02-094-4,2,94,R,4,3,"唯,縁,ゆ,",デ,"↑,↓,↑,",2,02-094,02-094-R,False,25,2,10月,8
02-094-5,2,94,L,1,1,"ゆ,",デ,"↓,",2,02-094,02-094-L,False,25,2,10月,8
02-094-6,2,94,L,2,1,"ゆ,",デ,"↓,",2,02-094,02-094-L,False,25,2,10月,8
02-094-7,2,94,L,3,1,"唯,",デ,"←,",2,02-094,02-094-L,False,25,2,10月,8
02-094-8,2,94,L,4,3,"唯,縁,ゆ,","隠,デ","←,↓,↑,",3,02-094,02-094-L,False,25,2,10月,8
02-095-1,2,95,R,1,3,"ゆ,縁,唯,","デ,デ,デ","↓,→,↓,",4,02-095,02-095-R,False,25,2,10月,8
02-095-2,2,95,R,2,1,"唯,",デ,"↓,",2,02-095,02-095-R,False,25,2,10月,8
02-095-3,2,95,R,3,1,"ゆ,",詳,"↓,",2,02-095,02-095-R,False,25,2,10月,8
02-095-4,2,95,R,4,3,"唯,縁,ゆ,",デ,"↑,↓,↑,",2,02-095,02-095-R,False,25,2,10月,8
02-095-5,2,95,L,1,2,"縁,唯,","詳,隠","→,←,",3,02-095,02-095-L,False,25,2,10月,8
02-095-6,2,95,L,2,1,"唯,",隠,"↓,",2,02-095,02-095-L,False,25,2,10月,8
02-095-7,2,95,L,3,2,"ゆ,縁,",デ,"↓,↑,",2,02-095,02-095-L,False,25,2,10月,8
02-095-8,2,95,L,4,3,"ゆ,縁,唯,","デ,隠","←,↑,←,",3,02-095,02-095-L,False,25,2,10月,8
02-096-1,2,96,R,1,3,"ゆ,縁,唯,","デ,デ,隠","↓,↓,←,",4,02-096,02-096-R,False,25,2,10月,8
02-096-2,2,96,R,2,2,"千,ゆ,","デ,詳","↓,→,",3,02-096,02-096-R,False,25,2,10月,8
02-096-3,2,96,R,3,1,"唯,",n,"↑,",1,02-096,02-096-R,False,25,2,10月,8
02-096-4,2,96,R,4,4,"縁,ゆ,唯,千,",デ,"↑,↑,→,↑,",2,02-096,02-096-R,False,25,2,10月,8
02-096-5,2,96,L,1,2,"千,佳,","詳,詳","↓,→,",3,02-096,02-096-L,False,25,2,10月,8
02-096-6,2,96,L,2,2,"千,佳,","デ,デ","↓,→,",3,02-096,02-096-L,False,25,2,10月,8
02-096-7,2,96,L,3,1,"佳,",詳,"↓,",2,02-096,02-096-L,False,25,2,10月,8
02-096-8,2,96,L,4,2,"佳,千,",デ,"↑,↓,",2,02-096,02-096-L,False,25,2,10月,8
02-097-1,2,97,R,1,3,"ゆ,唯,縁,","デ,デ,デ","↓,↓,↓,",4,02-097,02-097-R,False,25,2,10月,8
02-097-2,2,97,R,2,2,"縁,唯,","デ,デ","↓,→,",3,02-097,02-097-R,False,25,2,10月,8
02-097-3,2,97,R,3,1,"縁,",詳,"↓,",2,02-097,02-097-R,False,25,2,10月,8
02-097-4,2,97,R,4,2,"ゆ,唯,","デ,デ","↓,↓,",3,02-097,02-097-R,False,25,2,10月,8
02-097-5,2,97,L,1,3,"ゆ,唯,縁,","デ,デ,デ","↓,↓,→,",4,02-097,02-097-L,False,25,2,10月,8
02-097-6,2,97,L,2,1,"縁,",詳,"↓,",2,02-097,02-097-L,False,25,2,10月,8
02-097-7,2,97,L,3,2,"ゆ,唯,","詳,詳","↓,↓,",3,02-097,02-097-L,False,25,2,10月,8
02-097-8,2,97,L,4,2,"縁,唯,",デ,"↓,↑,",2,02-097,02-097-L,False,25,2,10月,8
02-098-1,2,98,R,1,2,"縁,唯,","詳,詳","↓,↓,",3,02-098,02-098-R,False,25,2,10月,8
02-098-2,2,98,R,2,3,"ゆ,縁,唯,","デ,詳,詳","↓,↓,→,",4,02-098,02-098-R,False,25,2,10月,8
02-098-3,2,98,R,3,2,"縁,唯,","デ,デ","↓,↓,",3,02-098,02-098-R,False,25,2,10月,8
02-098-4,2,98,R,4,3,"ゆ,縁,唯,","デ,デ","↓,↑,→,",3,02-098,02-098-R,False,25,2,10月,8
02-098-5,2,98,L,1,2,"縁,唯,","デ,デ","↓,↓,",3,02-098,02-098-L,False,25,2,10月,8
02-098-6,2,98,L,2,2,"縁,唯,","詳,詳","↓,↓,",3,02-098,02-098-L,False,25,2,10月,8
02-098-7,2,98,L,3,3,"唯,縁,ゆ,",n,"↑,↑,↑,",1,02-098,02-098-L,False,25,2,10月,8
02-098-8,2,98,L,4,1,"ゆ,",詳,"↓,",2,02-098,02-098-L,False,25,2,10月,8
02-099-1,2,99,R,1,2,"ゆ,縁,","デ,デ","↓,↓,",3,02-099,02-099-R,False,25,2,10月,8
02-099-2,2,99,R,2,1,"唯,",デ,"↓,",2,02-099,02-099-R,False,25,2,10月,8
02-099-3,2,99,R,3,2,"ゆ,縁,","デ,デ","↓,↓,",3,02-099,02-099-R,False,25,2,10月,8
02-099-4,2,99,R,4,3,"ゆ,縁,唯,","デ,デ,隠","↓,↓,→,",4,02-099,02-099-R,False,25,2,10月,8
02-099-5,2,99,L,1,2,"ゆ,縁,","デ,デ","↓,↓,",3,02-099,02-099-L,False,25,2,10月,8
02-099-6,2,99,L,2,3,"唯,縁,ゆ,","デ,詳,デ","←,↓,←,",4,02-099,02-099-L,False,25,2,10月,8
02-099-7,2,99,L,3,2,"縁,唯,","デ,デ","↓,↓,",3,02-099,02-099-L,False,25,2,10月,8
